controlno,Title,Author,Callno,Accession,Copyright
120407141542,Reserve officers training corps,Philippine Air Force,355.2232 P552,33719,1998
110910103439,"The programs sponsored by the school for community development and the community participation in school program and activities as perceived by the teachers and parents in Poblacion, San Antonio, Nueva Ecija July - October 1999","Del Mundo, Verna M.",UT 371.19 D359,36769,1999
10703002331,Theory and practice in student teaching,"Lardizabel, Amparo S.",370.71 L321,904,1999
22908163215,Speaking for success,"Miculka, Jean H.",372.622 M626,34269,1999
10703002331,Theory and practice in student teaching,"Lardizabel, Amparo S.",370.71 L321,812,1999
10703003508,Licensure examination for teachers general and professional,"Cabanilla, Josefina Q.",370.711 C112,923,1999
10703002331,Theory and practice in student teaching,"Lardizabel, Amparo S.",370.71 L321,686,1999
20708145907,Risk management and insurance,"Harrington, Scott E.",368 H311,928,1999
10703002331,Theory and practice in student teaching,"Lardizabel, Amparo S.",370.71 L321,34004,1999
91819133908,The mindful school: how to assess authentic learning,"Burke, Kay",370.1523 B959 99E,34419,1999
10703010718,Reviewer for the licensure examniation for teachers,"Ma-Amo, Priscilla N.",370.711 M111,676,1999
20708145907,Risk management and insurance,"Harrington, Scott E.",368 H311,952,1999
22808143047,Fundamentals of guidance and counseling,"Kapunan, Rocio Reyes",371.4 K17,34938,"1999, 2005"
22808143047,Fundamentals of guidance and counseling,"Kapunan, Rocio Reyes",371.4 K17,18835,"1999, 2005"
22808143047,Fundamentals of guidance and counseling,"Kapunan, Rocio Reyes",371.4 K17,7645,"1999, 2005"
22808143047,Fundamentals of guidance and counseling,"Kapunan, Rocio Reyes",371.4 K17,819,"1999, 2005"
22808143047,Fundamentals of guidance and counseling,"Kapunan, Rocio Reyes",371.4 K17,670,"1999, 2005"
10703013406,Licensure Examination for Teachers (LET) a reviewer 2000,"Patron, Josefina S.",370.711 P314,965,2000
22908133829,Developmental reading,"Romero, Angelita D.",372.4 R763,32635,2000
10103045525,The emergence of schools of the people,"Doronilla, Maria Luisa C.",370.1 D715,1412,2000
10103045525,The emergence of schools of the people,"Doronilla, Maria Luisa C.",370.1 D715,33733,2000
10103045525,The emergence of schools of the people,"Doronilla, Maria Luisa C.",370.1 D715,823,2000
22708162821,Teaching approaches and strategies,"Salandanan, Gloria G.",371.3 S161,937,2000
22708162821,Teaching approaches and strategies,"Salandanan, Gloria G.",371.3 S161,877,2000
31008152448,Engineering the curriculum,"Reyes, Flordeliza C.",375.001 R453,944,2000
10703013406,Licensure Examination for Teachers (LET) a reviewer 2000,"Patron, Josefina S.",370.711 P314,35094,2000
22808111633,Integrating technology into teaching and learning,"Williams, Michael D.",371.33 W718,1151,2000
22908133829,Developmental reading,"Romero, Angelita D.",372.4 R763,34505,2000
10703004605,Reviewer for the licensure examination for teachers,"Duka, Cecilio D.",370.711 D877 2E,684,2000
22908133829,Developmental reading,"Romero, Angelita D.",372.4 R763,34504,2000
10103045525,The emergence of schools of the people,"Doronilla, Maria Luisa C.",370.1 D715,824,2000
22808111633,Integrating technology into teaching and learning,"Williams, Michael D.",371.33 W718,33487,2000
22908104921,The contexts and practices of science and math education in the Philippines,"Bernardo, Allan B. I.",372.35 B523,34281,2000
22908103840,Teaching strategies in basic geography,"Gutierrez, Darlene J. O.",372.891 G984,961,2000
22908103840,Teaching strategies in basic geography,"Gutierrez, Darlene J. O.",372.891 G984,814,2000
22108102329,Educational testing and measurement,"Kubiszyn, Tom",371.26 K95,950,2000
22908133829,Developmental reading,"Romero, Angelita D.",372.4 R763,896,2000
10703004605,Reviewer for the licensure examination for teachers,"Duka, Cecilio D.",370.711 D877 2E,742,2000
22908140928,Innovative strategies in teaching reading,"Villamin, Araceli M.",372.4 V715 RE,962,2001
22808094625,Paghahanda ng mga kagamitang pampagtuturo,"Castañeto - Ruedas, Priscilla",371.33 C346,33512,2001
10703010838,Licensure examination for teachers (LET) reviewer,"Mactal, Ronaldo B.",370.711 M175,804,2001
10703013636,Teacher education journal,"Salandanan, Gloria G.",370.711 S161,924,2001
10703010838,Licensure examination for teachers (LET) reviewer,"Mactal, Ronaldo B.",370.711 M175,807,2001
22808141832,Introduction to guidance and counseling (with questions and answers),"Evangelista, Lourdes L.",371.4 E92,1153,2001
10703004923,Reviewer for the licensure examination,"Duka, Cecilio D.",370.711 D877 3E,964,2001
10703010838,Licensure examination for teachers (LET) reviewer,"Mactal, Ronaldo B.",370.711 M175,809A,2001
10703010838,Licensure examination for teachers (LET) reviewer,"Mactal, Ronaldo B.",370.711 M175,802,2001
10703010838,Licensure examination for teachers (LET) reviewer,"Mactal, Ronaldo B.",370.711 M175,803,2001
92904052952,Enhancing reading and thinking skills of college students,"Aranda, Ma. Rosario R.",372.474 A662 01E,38732,2001
10703010838,Licensure examination for teachers (LET) reviewer,"Mactal, Ronaldo B.",370.711 M175,969,2001
10703010838,Licensure examination for teachers (LET) reviewer,"Mactal, Ronaldo B.",370.711 M175,968,2001
10703013636,Teacher education journal,"Salandanan, Gloria G.",370.711 S161,925,2001
10703010838,Licensure examination for teachers (LET) reviewer,"Mactal, Ronaldo B.",370.711 M175,806,2001
31108153435,Sleepytime stories and rhymes,Anonymous,398.8 A615,33587,2001
31008150938,Curriculum develoopment,"Bago, Adelaida L.",375.001 B148,903,2001
31008150938,Curriculum develoopment,"Bago, Adelaida L.",375.001 B148,903C2,2001
10703010838,Licensure examination for teachers (LET) reviewer,"Mactal, Ronaldo B.",370.711 M175,805,2001
31108084408,Electronic commerce,"Schneider, Gary P.",380 S358,34603,2001
22808094625,Paghahanda ng mga kagamitang pampagtuturo,"Castañeto - Ruedas, Priscilla",371.33 C346,33511,2001
31108084408,Electronic commerce,"Schneider, Gary P.",380 S358,34604,2001
22808094625,Paghahanda ng mga kagamitang pampagtuturo,"Castañeto - Ruedas, Priscilla",371.33 C346,33232,2001
22908162954,Responsible speech communication,"Martinez, Norma D.",372.622 M385,33841,2001
10503053417,An introduction to critical thinking and creative writing for freshmen college student,"Tan, Arsenia B.",370.152 T161,33569,2001
10703004923,Reviewer for the licensure examination,"Duka, Cecilio D.",370.711 D877 3E,1424,2001
22708163509,Teaching strategies in the social sciences for elementary grades,"Songco, Evelyn A.",371.3 S698,33234,2002
31108091310,International trade,"Miranda, Gregorio S.",382 M672 2002,34714,2002
22708163946,Teaching strategies and educational alternatives,"Zulueta, Francisco M.",371.3 Z94 2002,34715,2002
22708163946,Teaching strategies and educational alternatives,"Zulueta, Francisco M.",371.3 Z94 2002,34716,2002
22808112028,Visual communication,"Racine, Ned",371.335 R121,34912,2002
22708163509,Teaching strategies in the social sciences for elementary grades,"Songco, Evelyn A.",371.3 S698,1432,2002
22808113028,Understanding Waldorf education,"Petrash, Jack",371.39 P493,34986,2002
10703003651,Teacher education issues and the teacher,"Colinares, Nilo E.",370.711 C696,33390,2002
31108091310,International trade,"Miranda, Gregorio S.",382 M672 2002,34713,2002
110910103951,Problems perceived by secondary school teachers in selected public school in San Isidro Nueva Ecija 2002-2003,"Batsantos, Lezel G.",UT 371.102 B334,36758,2002
22708163946,Teaching strategies and educational alternatives,"Zulueta, Francisco M.",371.3 Z94 2002,34718,2002
22708163946,Teaching strategies and educational alternatives,"Zulueta, Francisco M.",371.3 Z94 2002,34717,2002
10703003651,Teacher education issues and the teacher,"Colinares, Nilo E.",370.711 C696,33639,2002
10703003651,Teacher education issues and the teacher,"Colinares, Nilo E.",370.711 C696,33389,2002
20708160852,Effective school education,"Venkataiah, S.",370 V461,34733,2002
22608074956,Teachers'' handbook on teaching thinking skills and disciplines,"Cheong, Agnes Chang Shook",371.3 C456,34543,2002
22608074956,Teachers'' handbook on teaching thinking skills and disciplines,"Cheong, Agnes Chang Shook",371.3 C456,34563,2002
22608074956,Teachers'' handbook on teaching thinking skills and disciplines,"Cheong, Agnes Chang Shook",371.3 C456,34571,2002
22808083625,Your sure guide to effective studying,"King, Jenny",371.30281 K53,1152,2002
20708140040,The state of the Philippines environment,"Tujan, Antonio Jr.",363.7 T916,1243,2002
31008161900,Being a teacher in higher edcuation,"Knight, Peter T.",378.125 K71,1347,2002
110910104247,Problems encountered by the intermediate teachers in selected schools of Cabiao 2002-2003,"Balingit, Cynthia Lynn",UT 371.102 B186,36774,2002
22808082945,Effective study and thinking skills,"Belen, Venus M.",371.30281 B428,33894,2003
22808141554,Guidance and counseling today,"Decal - Mendoza, Elenita",371.4 D291,33322,2003
22808141554,Guidance and counseling today,"Decal - Mendoza, Elenita",371.4 D291,33323,2003
22808141554,Guidance and counseling today,"Decal - Mendoza, Elenita",371.4 D291,33353,2003
22808141554,Guidance and counseling today,"Decal - Mendoza, Elenita",371.4 D291,33439,2003
22808144842,Counseling in schools,"Schmidt, John J.",371.4 S352,33161,2003
22808141554,Guidance and counseling today,"Decal - Mendoza, Elenita",371.4 D291,34377,2003
22908162329,Effective speech communication,"Flores, Carmelita S.",372.622 F634,34586,2003
22908162329,Effective speech communication,"Flores, Carmelita S.",372.622 F634,34271,2003
31008135739,Contemporary issues in curriculum,"Ornstein, Allan C.",375 O74,33164,2003
31008151133,The basic education curriculum in 17 easy lessons,"Cruz, Isagani R.",375.001 C957,33859,2003
31008151133,The basic education curriculum in 17 easy lessons,"Cruz, Isagani R.",375.001 C957,33575,2003
22808141554,Guidance and counseling today,"Decal - Mendoza, Elenita",371.4 D291,33354,2003
22108143928,Teaching strategies 1,"Alcantara, Rebecca D.",371.3 A347,35424,2003
10703062905,Classroom management for secondary teachers,"Emmer, Edmund T.",371.1024 E54,1346,2003
22108143928,Teaching strategies 1,"Alcantara, Rebecca D.",371.3 A347,35425,2003
22108105912,Assessing student learning,"Bandola, Expeditha I.",371.262 B214,33564,2003
31108083227,Electronic commerce,"Awad, Elias",380 A964,34837,2003
110910104106,Problems encountered by BEED and BSED students of Genral de Jesus College in practice teaching for the School Year 2002-2003,"Bantug, Elizabeth M.",UT 371.102 B219,36759,2003
81810160520,"Problems being encountered by teachers of Barangay High School in San Isidro, Nueva Ecija S.Y. 2003 - 2004","Villarba, Andrew A.",UTS 370.711 V719 03E,36766,2003
22608081350,Principles and strategies of teaching,"Corpuz, Brenda B.",371.3 C822,34585,2003
10603230132,Introduction to educational research,"Vizcarra, Florante O.",370.7 V864,33459,2003
10503003850,Foundation of education II,"San Mateo, Rosalinda A.",370.1 S196,33130,2003
120407084010,Philippine Civil Service Law,"Busto, Arellano V.",352.63 B982,33324,2003
10503004516,Philosophical foundations of education,"Shrivastava, K. K.",370.1 S561,33437,2003
22608081854,Teaching strategies in livelihood and vocational education,"Dagoon, Jesse D.",371.3 D127,34382,2003
22108143928,Teaching strategies 1,"Alcantara, Rebecca D.",371.3 A347,35423,2003
22108143928,Teaching strategies 1,"Alcantara, Rebecca D.",371.3 A347,34936,2003
110910103610,"Problems being encountered by elementary teachers of selected public schools in San Antonio, Nueva Ecija in implementing the new curriculum (BEC) S.Y. 2003-2004","Sotto, Andrea G.",UT 371.102 S718,36760,2003
22108103740,PAFTE 3 licensure examination for teacher (LET) reviewer,"Mina - Roguel, Solidad S.",371.26 M663,33051,2003
22108103740,PAFTE 3 licensure examination for teacher (LET) reviewer,"Mina - Roguel, Solidad S.",371.26 M663,33052,2003
20307191654,Nutrition made incredibly easy,"Stockslager, Jaime L.",636.8 S865,35864,2003
22108103740,PAFTE 3 licensure examination for teacher (LET) reviewer,"Mina - Roguel, Solidad S.",371.26 M663,34301,2003
22108103740,PAFTE 3 licensure examination for teacher (LET) reviewer,"Mina - Roguel, Solidad S.",371.26 M663,34302,2003
22108105912,Assessing student learning,"Bandola, Expeditha I.",371.262 B214,33563,2003
10503063847,Research in education,"Best, John W.",370.7 B561,34935,2003
10503003850,Foundation of education II,"San Mateo, Rosalinda A.",370.1 S196,33131,2003
10703055027,Teacher education modern trends,"Chakrabarti, Mohit",371.1 C435,33441,2003
10103045245,Selected readings,"Custodio, Loudes J.",370.1 C987,33440,2003
10703014149,Teacher training and educational research,"Sharma, S. R.",370.711 S311,34685,2003
10703011752,LET reviewer book,MET - Reviewer Center (LET Specialist),370.711 M587,34263,2003
31108083227,Electronic commerce,"Awad, Elias",380 A964,34838,2003
10703011752,LET reviewer book,MET - Reviewer Center (LET Specialist),370.711 M587,34262,2003
22808081628,Teaching strategies and educational alternatives,"Zulueta, Francisco M.",371.3 Z94,33634,2003
22808081628,Teaching strategies and educational alternatives,"Zulueta, Francisco M.",371.3 Z94,33633,2003
31108085000,Applications in basic marketing,"Perreault, William D. Jr.",380.1 P455,34418,2003
10703002916,Professional board examination for teacher,"Busto, Arellano V.",370.711 B982,34182,2003
10703055503,Effective teaching,"Aquino, Gaudencio V.",371.102 A657,33233,2003
31108085836,S4 success secrets of the sales superstars,"Roberto, Ardy",381.1 R641,35159,2003
10703055628,Strategies for teaching a modular approach,"Castillon - Boiser, Diosdada",371.102 C352,1411,2003
31108142514,The art of relating with people,"Nem Singh, Rosario P.",395 N436,34444,2003
10703055628,Strategies for teaching a modular approach,"Castillon - Boiser, Diosdada",371.102 C352,902,2003
10703055628,Strategies for teaching a modular approach,"Castillon - Boiser, Diosdada",371.102 C352,33593,2003
10703055628,Strategies for teaching a modular approach,"Castillon - Boiser, Diosdada",371.102 C352,33592,2003
31108142145,Manners... more than etiquette,"Leuterio - Imperial, Lydia",395 I34,34964,2003
10703055628,Strategies for teaching a modular approach,"Castillon - Boiser, Diosdada",371.102 C352,33549,2003
31108142145,Manners... more than etiquette,"Leuterio - Imperial, Lydia",395 I34,34963,2003
10703055628,Strategies for teaching a modular approach,"Castillon - Boiser, Diosdada",371.102 C352,33550,2003
22108080410,Supervison in elementary schools,"Vashist, S. R.",371.203 V333,34682,2004
120407135828,Towards a relevant and responsive national service training program in the school,"Coloma, Teresita Miguel",355.223 C718,33934,2004
22108105030,Measurement and evaluation in teaching and learning,"Reganit, Arnulfo Aaron R.",371.26 R333,33927,2004
10503064052,Guide to educational evaluation,"Carag, Eduardo Acebo",370.7 C258,34827,2004
22108105030,Measurement and evaluation in teaching and learning,"Reganit, Arnulfo Aaron R.",371.26 R333,33926,2004
120407135828,Towards a relevant and responsive national service training program in the school,"Coloma, Teresita Miguel",355.223 C718,33935,2004
22908105241,Teaching science successfully,"Ediger, Marlow",372.35 E23,33692,2004
10603225827,Role of evaluation in education,"Naik, S. P.",370.7 N155,34729,2004
22908135331,Teaching reading in the elementary grades,"Tejero, Erlinda G.",372.4 T266,33694,2004
22908112349,Science education in 21st century,"Venkataiah, S.",372.35 V461,34683,2004
20708160628,Transformative education,"Tujar, Antonio Jr.",370 T968,33662,2004
22108084552,Measurement and evaluation,"Asaad, Abubakar S.",371.26 A798,34386,2004
10503064052,Guide to educational evaluation,"Carag, Eduardo Acebo",370.7 C258,34828,2004
22908135331,Teaching reading in the elementary grades,"Tejero, Erlinda G.",372.4 T266,34273,2004
22908100321,Special education,"Rao, V. K.",371.9 R215,33975,2004
110910094134,"Effectiveness of Basic Education Curriculum (BEC) in realizaing the educational objectives as perceived by the intermediate teachers in selected public elementary schools in San Antonio, Nueva Ecija S.Y. 2004-2005","Mesina, Glaiza",UT 375.006 M578,36757,2004
10503003637,Pilosopiya ng edukasyon,"Recto, Angel S.",370.1 R311,34383,2004
110910102423,"Preferences of Grade VI pupils for TV programs in public and private elementry schools in San Isidro, Nueva Ecija School Year 2004-2005","Adiova, Opalyn L.",UT 371.3358 A235,36771,2004
110910102152,"Reading abilities of Grade III pupils in Alua Elementary School, San Isidro, Nueva Ecija S.Y. 2003-2004","Bulanan, Mischelle",UT 372.4 B933,36772,2004
31008152643,Historical development of curriculum,"Vashist, S. R.",375.001 V333,34178,2004
110910101912,"Reading difficulties of grade four pupils in selected public elementary schools in San Isidro, Nueva Ecija S.Y. 2004-2005","David, Criselle",UT 372.43 D249,36770,2004
22908100321,Special education,"Rao, V. K.",371.9 R215,33976,2004
30808103348,Effective writing,"Saymo, Apolinario S.",372.623 S275,34366,2004
22108154718,Teaching made easy,"Boiser, D. C.",371.3 B675,34851,2004
22808110827,Teaching educational technology,"Garo, Candelaria D.",371.33 G237,33693,2004
22808110827,Teaching educational technology,"Garo, Candelaria D.",371.33 G237,34580,2004
110910103734,"Problems being encountered by the new elementary school teachers in the District of San Isidro, S.Y. 2003-2004","Ocampo, Melanie B.",UT 371.102 O15,36773,2004
10503011855,Foundations of education,"Zulueta, Francisco M.",370.1 Z94,33667,2004
10503045845,Educational psychology,"Asturias, Marilou C.",370.15 A859,34617,2004
30808103944,Improving your writing skills,"Villanueva, Perla M.",372.623 V718,34450,2004
110910101748,"Difficulties in composition writing of fourth year students in selected public high school in San Isidro, Nueva Ecija","Daquiz, Jenalyn",UT 372.623 D212,36761,2004
30808103348,Effective writing,"Saymo, Apolinario S.",372.623 S275,34367,2004
22108154718,Teaching made easy,"Boiser, D. C.",371.3 B675,34852,2004
22908092227,Campus and community journalism handbook,"Malinao, Atlito L.",371.897 M251,34699,2005
10503003339,Foundations of education,"Recto, Angel S.",370.1 R311,35032,2005
10503003339,Foundations of education,"Recto, Angel S.",370.1 R311,34572,2005
10503003229,Philosophy of education,"Ordas - Botor, Celeste",370.1 O65,34632,2005
10503003229,Philosophy of education,"Ordas - Botor, Celeste",370.1 O65,34631,2005
10503003040,Historical,"Omas-as, Roberta Laraga",370.1 O54,33635,2005
81810160059,"The teaching performance of elementary teachers in the selected Congessional District IV public schools who are graduates of General de Jesus College, 2005 - 2006","Lacsina, Catherine E.",UTS 371.12 L149 05E,36768,2005
10703013113,Reviewer Licensure Examination for Teachers (LET),"Pangan, Marina S. J.",370.711 P191,34266,2005
22908092227,Campus and community journalism handbook,"Malinao, Atlito L.",371.897 M251,34698,2005
22908092227,Campus and community journalism handbook,"Malinao, Atlito L.",371.897 M251,34276,2005
10503003040,Historical,"Omas-as, Roberta Laraga",370.1 O54,33636,2005
10503003339,Foundations of education,"Recto, Angel S.",370.1 R311,35033,2005
10503003339,Foundations of education,"Recto, Angel S.",370.1 R311,35034,2005
10503003339,Foundations of education,"Recto, Angel S.",370.1 R311,35035,2005
10503063059,The Filipinos,"Javier, Yolanda V.",370.599 J41,34996,2005
10503003339,Foundations of education,"Recto, Angel S.",370.1 R311,35037,2005
81810160332,The teaching performance of high school teachers in selected Congessional District IV public schools who are graduates of General de Jesus College 2005 - 2006,"Villeza, Allan P.",UTS 371.1 V749 05,36763,2005
10603225945,Research made easy,"Reganit, Arnulfo Aaron R.",370.7 R333,32180,2005
10603225945,Research made easy,"Reganit, Arnulfo Aaron R.",370.7 R333,32179,2005
10603225945,Research made easy,"Reganit, Arnulfo Aaron R.",370.7 R333,32178,2005
22908112726,Strategies of health education (a text workbook),"Asperas, Carlito M.",372.37 A839,34983,2005
10503004809,Philosophy of education,"Tuibeo, Amable G.",370.1 T915,34650,2005
80208162251,Teaching health and nutrition,"Reddy, R. S.",363.8 R313,35790,2005
10503063059,The Filipinos,"Javier, Yolanda V.",370.599 J41,35291,2005
10503003339,Foundations of education,"Recto, Angel S.",370.1 R311,35036,2005
30808103515,Effective writing,"Saymo, Apolinario S.",971 725 058 8,34456,2005
22708144534,Principles and strategies of teaching,"Garcia, Carlito D.",371.3 G216 PS,34460,2005
22908162135,Speech and oral communication,"Diaz, Rafaela H.",372.622 D542,34265,2005
110910102536,"Profile of the students of Cabiao National High School who failed in the high school readiness test, S.Y. 2005-2006","Mesina, Raden",UT 371.285 M578,36762,2005
22708144534,Principles and strategies of teaching,"Garcia, Carlito D.",371.3 G216 PS,25229,2005
110910102305,Instructional assistance needs of public preschool teachers in selected town of the Southern portion of Nueva Ecija,"Sta. Maria, Rochelle",UT 372.11 S232,36767,2005
110910104357,"Perception of General de Jesus College (GJC) students of the English Speaking Policy of the school, School Year 2005- 2006","Callanga, Rosedale",UT 371 C156,36782,2005
22908162135,Speech and oral communication,"Diaz, Rafaela H.",372.622 D542,34264,2005
22108105435,Constructing classroom examinations,"George, David",371.261 G347,34728,2005
22908161916,Improving your English skills,"Villanueva, Perla M.",372.6 V718,35233,2005
30808104736,The art and science of presentations,"Chatterjea, Gautam",372.67 C495,34725,2005
31108085606,Direct marketing,"Chatterjea, Gautam",381.1 C495,34757,2005
31108085606,Direct marketing,"Chatterjea, Gautam",381.1 C495,34758,2005
80208162251,Teaching health and nutrition,"Reddy, R. S.",363.8 R313,35789,2005
22708163334,Techniques of classroom teaching,"Siddiqui, Mujibul Hasan",371.3 S568,34731,2005
22708144534,Principles and strategies of teaching,"Garcia, Carlito D.",371.3 G216 PS,25230,2005
10103045022,Philippine education in the third millennium,"Colinares, Nilo E.",370.1 C696,33734,2005
22808142253,Introduction to guidance and counseling (with questions and answers),"Evangelista, Lourdes L.",371.4 E92 05E,35118,2005
80208144312,Essentials of food safety and sanitation,"McSwane, David",363.192 M175,35625,2005
80208144312,Essentials of food safety and sanitation,"McSwane, David",363.192 M175,35624,2005
80208144312,Essentials of food safety and sanitation,"McSwane, David",363.192 M175,35623,2005
80208143756,Understanding nutrition,"Whitney, Ellie",363.8 W618,35797,2005
22708144534,Principles and strategies of teaching,"Garcia, Carlito D.",371.3 G216 PS,25228,2005
80208143756,Understanding nutrition,"Whitney, Ellie",363.8 W618,35796,2005
31008162045,Teaching and the teacher,"Salandanan, Gloria G.",378.125 S161,34551,2005
31008145829,Curriculum development in the Philippine setting,"Andres, Tomas Quintin D.",372.001 A561 05E,35074,2005
31008162045,Teaching and the teacher,"Salandanan, Gloria G.",378.125 S161,34550,2005
30808113234,Teaching physical education in Philippine schools,"Andin, Carmen T.",372.86 A552 05E,35135,2005
20608145530,Introduction to health science technology,"Simmers, Louise",362.1 S592,34934,2005
30808113234,Teaching physical education in Philippine schools,"Andin, Carmen T.",372.86 A552 05E,35134,2005
21908075201,Supervision of instruction,"Bago, Adelaida L.",371.2 B148,34626,2005
22908161916,Improving your English skills,"Villanueva, Perla M.",372.6 V718,35231,2005
22908161916,Improving your English skills,"Villanueva, Perla M.",372.6 V718,35232,2005
22808142253,Introduction to guidance and counseling (with questions and answers),"Evangelista, Lourdes L.",371.4 E92 05E,35119,2005
110910102026,A survey of the reading interest of Grade VI pupils in General de Jesus College S.Y. 2006-2007,"Salac, Rizzel P.",UT 372.4 S159,36776,2006
22708162720,Methods of teaching,"Salandanan, Gloria G.",371.3 S161,34577,2006
10103045926,Philosophy of education,"Duka, Cecilio D.",370.1 D877,35026,2006
10503061517,Experiential learning courses handbook,Teacher Education Council,370.1523 T253,34706,2006
22808081830,Principles and methods of teaching,"Zulueta, Francisco M.",371.3 Z94 PM,34966,2006
10103045926,Philosophy of education,"Duka, Cecilio D.",370.1 D877,35025,2006
10103045926,Philosophy of education,"Duka, Cecilio D.",370.1 D877,35024,2006
22808081830,Principles and methods of teaching,"Zulueta, Francisco M.",371.3 Z94 PM,34560,2006
22808081830,Principles and methods of teaching,"Zulueta, Francisco M.",371.3 Z94 PM,34559,2006
10503061636,Facilitating learning,"Vega, Violeta A.",370.1523 V422,34702,2006
22808143942,Principles and practices of guidance and counseling,"Leaño, Roman D. Jr.",371.4 L437,35213,2006
20307185657,Essentials of nutrition in Philippine settings,"Ruiz, Adela Jamorabo",363.8 R934,35865,2006
22808143942,Principles and practices of guidance and counseling,"Leaño, Roman D. Jr.",371.4 L437,35215,2006
20708104611,Child abuse,"Ang, Armando",362.76 A581,35009,2006
22808143942,Principles and practices of guidance and counseling,"Leaño, Roman D. Jr.",371.4 L437,35420,2006
22108083537,Strategic planning in education,"Miclat, Eusebio F., Jr.",371.207 M625,35067,2006
22108083537,Strategic planning in education,"Miclat, Eusebio F., Jr.",371.207 M625,35068,2006
10503044640,Social dimensions of education,"Vega, Violeta A.",370.115 V422,35116,2006
10503061636,Facilitating learning,"Vega, Violeta A.",370.1523 V422,34703,2006
22608081603,Principles and strategies of teaching 2,"Corpuz, Brender B.",371.3 C822 06E,35046,2006
102722083738,A 2 Z creative teaching method,"Knight, Lizette F.",371.3 K69 06E,40780,2006
20307191833,Essentials of food safety and sanitation,"McSwane, David",363.192 M175,35893,2006
10503044640,Social dimensions of education,"Vega, Violeta A.",370.115 V422,35115,2006
10503044640,Social dimensions of education,"Vega, Violeta A.",370.115 V422,35114,2006
110910103845,The employability of education graduates of General de Jesus College S.Y. 2003-2004 to 2004-2005,"Bautista, Gerlie P.",UT 371.102 B352,36777,2006
22808143942,Principles and practices of guidance and counseling,"Leaño, Roman D. Jr.",371.4 L437,35419,2006
22608081603,Principles and strategies of teaching 2,"Corpuz, Brender B.",371.3 C822 06E,35045,2006
110910104528,The Gawad Kalinga community's awareness of R.A 9003 (Ecological Solid Waste Management),"Alacantara, Belinda",UT 363.728 A347,36778,2006
31008161012,The teaching profession,"Bilbao, Purita P.",378.125 B595,34705,2006
31108151102,Epics and ballads of Lam-ang''s land and people,"Hornedo, Florentino H.",398.2 H815,35266,2006
31108150320,Greek and Roman myths,Cebu Green Emerald Publishing,398.2 C387,35163,2006
22808143942,Principles and practices of guidance and counseling,"Leaño, Roman D. Jr.",371.4 L437,35214,2006
22908155937,Study and communication skills for college freshmen (worktext in English I),"Ornos, Petra S.",372.6 O74,35283,2006
31108084710,Principles of marketing,"Kotler, Philip",380.1 K87,34931,2006
22908144421,Critical thinking through reading and writing,"Cusipag, Maria N.",372.474 C986,34639,2006
31008161012,The teaching profession,"Bilbao, Purita P.",378.125 B595,34704,2006
22908111851,"Science, technology and society","Mosteiro, Arnaldo P.",372.35 M915,34892,2006
22108084822,Measurement and evaluation,"Calderon, Jose F.",371.26 C146,35132,"2006, 2007"
22108084822,Measurement and evaluation,"Calderon, Jose F.",371.26 C146,35597,"2006, 2007"
22108084822,Measurement and evaluation,"Calderon, Jose F.",371.26 C146,35598,"2006, 2007"
22108084822,Measurement and evaluation,"Calderon, Jose F.",371.26 C146,35133,"2006, 2007"
81810154603,Designing curriculum,"Garcia, Dolores G.",375.001 G216 07E,36673,2007
20307184931,Introduction to tourism,"Leuterio, Florida C.",338.4791 L654,35869,2007
70912141547,Student teaching,"Atienza, Sonia M.",370.71 A872 07E,37638,2007
91609095345,Reviewer for the licensure examination for teachers (LET),"Duka, Cecilio D.",370.711 D877 07E,36153,2007
70411162037,Educational testing and measurement,"Kubiszyn, Tom",371.26 K95 07E,37219,2007
80208211113,Field study,"Lucas, Maria Rita D.",370.711 L933,35852,2007
70411161903,Student teaching worktext,"Atienza, Sonia Monzon",370.71 A872 07E,37185,2007
20307184931,Introduction to tourism,"Leuterio, Florida C.",338.4791 L654,35868,2007
80111154046,Teaching beyond context,"Ramirez, Veronica E.",371.3 R173 07E,37218,2007
70411161903,Student teaching worktext,"Atienza, Sonia Monzon",370.71 A872 07E,37186,2007
102010113028,Introduction to counseling and guidance,"Gibson, Robert L.",371.4 G449 07E,36912,2007
81810160645,The problems perceived by the practice teachers of General de Jesus College S.Y. 2007 - 2008,"Velayo, Sherwin",UTS 370.711 V434 07E,36784,2007
81810154603,Designing curriculum,"Garcia, Dolores G.",375.001 G216 07E,36672,2007
22108110059,Assessment of learning outcomes (cognitive domain),"Gutierrez, Danilo S.",371.262 G984 AL,35439,2007
80208144038,Nutrition for health and health care,"Whitney, Ellie",363.8 W618,35660,2007
80208144038,Nutrition for health and health care,"Whitney, Ellie",363.8 W618,35661,2007
71211114509,Field study,"Lucas, Maria Rita D.",370.711 L933 FS 07E,37144,2007
22108110059,Assessment of learning outcomes (cognitive domain),"Gutierrez, Danilo S.",371.262 G984 AL,35440,2007
71211114509,Field study,"Lucas, Maria Rita D.",370.711 L933 FS 07E,37143,2007
110722102313,Lessons I've learned : reflections for school administrators,"Boquer, Gus",371.20111 B765 07E,41922,2007
70710093218,Teaching approaches and strategies,"Salandanan, Gloria G.",371.3 S161 08E,36731,2008
70710093218,Teaching approaches and strategies,"Salandanan, Gloria G.",371.3 S161 08E,36732,2008
